strategy_version,signal_date,code,name,rank,push_level,emotion_score,is_pushed,capture_type,snapshot_time,reasons,risks,price_date,signal_close,latest_price_date,observed_days,latest_return_pct,tail_next_open_pct,tail_next_close_pct,tail_next_max_gain_pct,tail_next_max_drawdown_pct,settled_tail_next_day,return_1d_pct,max_gain_1d_pct,max_drawdown_1d_pct,settled_1d,return_3d_pct,max_gain_3d_pct,max_drawdown_3d_pct,settled_3d,return_5d_pct,max_gain_5d_pct,max_drawdown_5d_pct,settled_5d,return_10d_pct,max_gain_10d_pct,max_drawdown_10d_pct,settled_10d
v3,2026-04-24,603687,大胜达,49,不推送,0.0,False,post_close,2026-04-24 15:00:00,人气Top50；温和放量；人气排名明显上升,当日转弱；收盘承接偏弱；近5日趋势未确认,2026-04-24,16.7,2026-06-01,23,-2.63,1.02,-1.32,4.79,-2.81,True,-1.32,4.79,-2.81,True,-6.47,4.79,-10.48,True,5.27,6.83,-10.48,True,-0.3,6.89,-10.48,True
v3,2026-04-24,002176,江特电机,50,强推观察,102.0,True,post_close,2026-04-24 15:00:00,人气Top50；当日涨停附近；收在日内高位；温和放量；近5日趋势升温；站上20日线且不过热；v2强势延续修正；v2低分涨停修正；v3热点早段优先,-,2026-04-24,13.62,2026-06-01,23,-14.98,1.54,6.39,8.59,-0.81,True,6.39,8.59,-0.81,True,18.14,18.14,-0.81,True,15.27,24.6,-0.81,True,5.58,24.6,-0.81,True
v3,2026-04-24,300067,安诺其,51,不推送,0.0,False,post_close,2026-04-24 15:00:00,连续上榜确认,当日转弱；收盘承接偏弱；放量过猛；短线涨幅过热；偏离20日线较大；v3尾盘版回避放量过猛,2026-04-24,6.67,2026-05-25,18,-2.85,1.35,-2.25,2.85,-4.05,True,-2.25,2.85,-4.05,True,6.75,16.19,-4.05,True,13.49,17.69,-4.05,True,11.54,22.64,-4.05,True
v3,2026-04-24,605299,舒华体育,52,不推送,46.0,False,post_close,2026-04-24 15:00:00,当日上涨；温和放量；近5日趋势升温；站上20日线且不过热；人气排名明显上升,-,2026-04-24,20.73,2026-06-01,23,-12.74,-0.14,6.37,9.99,-1.11,True,6.37,9.99,-1.11,True,13.94,13.94,-1.11,True,25.47,30.05,-1.11,True,18.77,33.43,-1.11,True
v3,2026-04-24,002460,赣锋锂业,53,不推送,44.0,False,post_close,2026-04-24 15:00:00,当日上涨；收盘承接较强；温和放量；站上20日线且不过热；人气排名明显上升,-,2026-04-24,84.99,2026-06-01,23,-17.8,-1.16,-1.04,1.73,-1.75,True,-1.04,1.73,-1.75,True,2.25,2.54,-4.88,True,7.6,7.86,-4.88,True,-2.35,7.86,-4.88,True
v3,2026-04-24,601899,紫金矿业,54,不推送,16.0,False,post_close,2026-04-24 15:00:00,收盘承接较强；温和放量；站上20日线且不过热；持续霸榜,当日转弱；近5日趋势未确认；热度可能进入后段；v3尾盘版回避高位长连榜,2026-04-24,34.31,2026-06-01,23,-12.01,-0.9,-2.19,-0.17,-2.42,True,-2.19,-0.17,-2.42,True,-0.5,-0.17,-5.25,True,-0.29,0.2,-5.25,True,1.02,2.97,-5.25,True
v3,2026-04-24,002990,盛视科技,55,普通观察,76.0,True,post_close,2026-04-24 15:00:00,当日涨停附近；收在日内高位；温和放量；近5日趋势升温；人气排名明显上升；v3尾盘缩量强承接,偏离20日线较大,2026-04-24,54.11,2026-06-01,23,-10.42,-5.91,-10.18,-4.08,-10.18,True,-10.18,-4.08,-10.18,True,-9.74,-4.08,-16.78,True,7.76,8.78,-16.78,True,16.43,24.54,-16.78,True
v3,2026-04-24,600186,莲花控股,56,不推送,30.0,False,post_close,2026-04-24 15:00:00,温和放量；近5日趋势升温；站上20日线且不过热；连续上榜确认；v2热点回踩观察,当日转弱；收盘承接偏弱；人气排名明显回落,2026-04-24,9.14,2026-06-01,23,7.66,0.55,2.19,4.81,-1.86,True,2.19,4.81,-1.86,True,18.38,18.38,-1.86,True,24.73,26.37,-1.86,True,17.29,26.37,-1.86,True
v3,2026-04-24,600488,津药药业,57,不推送,0.0,False,post_close,2026-04-24 15:00:00,温和放量,当日转弱；收盘承接偏弱,2026-04-24,6.12,2026-06-01,23,-7.52,-8.5,-8.17,-5.23,-9.97,True,-8.17,-5.23,-9.97,True,-4.25,2.45,-9.97,True,-3.59,2.45,-9.97,True,17.65,28.92,-9.97,True
v3,2026-04-24,300475,香农芯创,58,不推送,6.0,False,post_close,2026-04-24 15:00:00,当日上涨；放量仍可控；站上20日线且不过热,收盘承接偏弱；上影线偏长,2026-04-24,162.05,2026-06-01,23,3.11,1.12,5.52,6.67,0.59,True,5.52,6.67,0.59,True,7.56,10.26,0.59,True,20.12,25.89,0.59,True,20.11,25.89,0.59,True
v3,2026-04-24,600410,华胜天成,59,不推送,10.0,False,post_close,2026-04-24 15:00:00,温和放量；站上20日线且不过热；持续霸榜；人气排名明显上升,当日转弱；近5日趋势未确认；热度可能进入后段；v3尾盘版回避高位长连榜,2026-04-24,27.19,2026-06-01,23,-30.08,-1.07,-4.38,-1.07,-4.38,True,-4.38,-1.07,-4.38,True,-17.21,-1.07,-19.75,True,-16.0,-1.07,-20.26,True,-10.33,-1.07,-20.26,True
v3,2026-04-24,000890,法尔胜,60,不推送,0.0,False,post_close,2026-04-24 15:00:00,温和放量；近5日强势延续；站上20日线且不过热；持续霸榜,当日转弱；收盘承接偏弱；短线涨幅偏高；热度可能进入后段；人气排名明显回落；v3尾盘版回避高位长连榜,2026-04-24,16.24,2026-06-01,23,-33.44,1.11,1.66,4.68,-2.71,True,1.66,4.68,-2.71,True,5.91,7.7,-5.97,True,-3.33,7.7,-5.97,True,-13.12,7.7,-20.75,True
v3,2026-04-24,002837,英维克,61,不推送,0.0,False,post_close,2026-04-24 15:00:00,温和放量；持续霸榜,当日转弱；收盘承接偏弱；近5日趋势未确认；热度可能进入后段；v3尾盘版回避高位长连榜,2026-04-24,95.21,2026-06-01,23,-30.62,-24.02,-22.57,-21.01,-24.06,True,-22.57,-21.01,-24.06,True,-23.79,-21.01,-25.68,True,2.69,5.45,-25.68,True,11.73,12.59,-25.68,True
v3,2026-04-24,002428,云南锗业,62,不推送,8.0,False,post_close,2026-04-24 15:00:00,温和放量；近5日趋势升温；持续霸榜,偏离20日线较大；热度可能进入后段；人气排名明显回落；上影线偏长；v3尾盘版回避高位长连榜；v3尾盘承接一般,2026-04-24,77.12,2026-06-01,23,6.41,-0.25,-5.6,1.08,-5.96,True,-5.6,1.08,-5.96,True,-10.24,1.08,-11.67,True,-0.14,1.08,-11.67,True,31.63,36.28,-11.67,True
v3,2026-04-24,300750,宁德时代,63,不推送,24.0,False,post_close,2026-04-24 15:00:00,温和放量；站上20日线且不过热；持续霸榜；人气排名明显上升,热度可能进入后段；v3尾盘版回避高位长连榜,2026-04-24,444.9,2026-06-01,23,-5.57,-0.06,-2.25,0.87,-2.49,True,-2.25,0.87,-2.49,True,0.02,0.87,-4.92,True,3.39,4.72,-4.92,True,-2.44,5.36,-4.92,True
v3,2026-04-24,300136,信维通信,64,不推送,16.0,False,post_close,2026-04-24 15:00:00,温和放量；近5日趋势升温；站上20日线且不过热；连续上榜确认,当日转弱；收盘承接偏弱；人气排名明显回落,2026-04-24,81.3,2026-06-01,23,12.58,-0.21,8.75,11.87,-0.21,True,8.75,11.87,-0.21,True,5.12,11.87,-0.21,True,19.53,23.43,-0.21,True,39.79,45.29,-0.21,True
v3,2026-04-24,000889,中嘉博创,65,不推送,56.0,False,post_close,2026-04-24 15:00:00,当日涨停附近；收在日内高位；温和放量；站上20日线且不过热,近5日趋势未确认,2026-04-24,4.79,2026-06-01,23,-16.28,-1.88,-6.89,-0.84,-9.81,True,-6.89,-0.84,-9.81,True,0.42,3.97,-9.81,True,1.46,3.97,-9.81,True,16.28,22.96,-9.81,True
v3,2026-04-24,600666,奥瑞德,66,不推送,0.0,False,post_close,2026-04-24 15:00:00,持续霸榜,当日转弱；收盘承接偏弱；近5日趋势未确认；仍在20日线下方；热度可能进入后段；v3尾盘版回避高位长连榜,2026-04-24,5.99,2026-06-01,23,-23.87,-3.17,-3.01,-1.34,-6.84,True,-3.01,-1.34,-6.84,True,-7.35,-0.17,-11.52,True,-3.84,-0.17,-13.19,True,1.34,1.34,-13.19,True
v3,2026-04-24,300017,网宿科技,67,不推送,0.0,False,post_close,2026-04-24 15:00:00,温和放量,当日转弱；近5日趋势未确认；人气排名明显回落,2026-04-24,17.8,2026-06-01,23,-15.17,-0.84,-5.11,-0.51,-5.34,True,-5.11,-0.51,-5.34,True,-7.58,-0.51,-11.18,True,-2.81,1.01,-11.18,True,10.9,12.19,-11.18,True
v3,2026-04-24,603738,泰晶科技,68,不推送,29.0,False,post_close,2026-04-24 15:00:00,当日强涨；温和放量；近5日强势延续,短线涨幅偏高；偏离20日线较大；v3尾盘半板但封单不强,2026-04-24,39.81,2026-06-01,23,6.51,2.76,-2.21,8.01,-3.79,True,-2.21,8.01,-3.79,True,0.03,8.01,-12.06,True,-2.41,8.01,-12.06,True,35.64,38.96,-12.06,True
v3,2026-04-24,002429,兆驰股份,69,不推送,22.0,False,post_close,2026-04-24 15:00:00,收在日内高位；近5日趋势升温；站上20日线且不过热；连续上榜确认,当日转弱；量能不足；人气排名明显回落,2026-04-24,11.79,2026-06-01,23,-4.58,-3.05,0.93,3.9,-4.83,True,0.93,3.9,-4.83,True,-4.5,3.9,-5.85,True,-2.8,3.9,-7.46,True,14.42,15.27,-7.46,True
v3,2026-04-24,002475,立讯精密,70,不推送,22.0,False,post_close,2026-04-24 15:00:00,温和放量；近5日趋势升温；站上20日线且不过热；持续霸榜,当日转弱；热度可能进入后段；v3尾盘版回避高位长连榜,2026-04-24,66.0,2026-06-01,23,7.14,3.0,9.05,10.0,2.27,True,9.05,10.0,2.27,True,4.0,10.0,0.76,True,1.64,10.0,0.76,True,21.44,23.91,0.44,True
v3,2026-04-24,000066,中国长城,71,不推送,0.0,False,post_close,2026-04-24 15:00:00,站上20日线且不过热,收盘承接偏弱；v3尾盘版回避放量过猛,2026-04-24,16.45,2026-06-01,23,12.34,1.03,1.95,4.86,-2.01,True,1.95,4.86,-2.01,True,9.54,10.64,-2.01,True,32.52,32.52,-2.01,True,53.13,56.47,-2.01,True
v3,2026-04-24,603629,利通电子,72,不推送,0.0,False,post_close,2026-04-24 15:00:00,温和放量；持续霸榜,当日转弱；收盘承接偏弱；偏离20日线较大；热度可能进入后段；人气排名明显回落；v3尾盘版回避高位长连榜,2026-04-24,109.42,2026-06-01,23,98.01,-2.11,-0.84,2.35,-4.04,True,-0.84,2.35,-4.04,True,19.99,19.99,-4.04,True,45.17,45.17,-4.04,True,57.84,58.64,-4.04,True
v3,2026-04-24,300027,华谊兄弟,73,不推送,0.0,False,post_close,2026-04-24 15:00:00,温和放量；站上20日线且不过热,当日转弱；收盘承接偏弱；近5日趋势未确认,2026-04-24,1.77,2026-05-25,17,3.95,-1.69,3.39,5.65,-6.21,True,3.39,5.65,-6.21,True,2.82,6.21,-6.21,True,7.91,11.3,-6.21,True,10.17,19.21,-6.21,True
v3,2026-04-24,000973,佛塑科技,74,不推送,64.0,False,post_close,2026-04-24 15:00:00,当日涨停附近；收在日内高位；温和放量；站上20日线且不过热；人气排名明显上升,-,2026-04-24,18.99,2026-06-01,23,-22.49,0.58,3.84,6.37,0.47,True,3.84,6.37,0.47,True,12.11,12.11,-3.63,True,11.9,17.17,-3.63,True,3.16,17.17,-3.63,True
v3,2026-04-24,601179,中国西电,75,不推送,0.0,False,post_close,2026-04-24 15:00:00,温和放量；站上20日线且不过热；持续霸榜,当日转弱；收盘承接偏弱；热度可能进入后段；v3尾盘版回避高位长连榜,2026-04-24,17.21,2026-06-01,23,-1.22,-1.39,-1.69,0.17,-2.79,True,-1.69,0.17,-2.79,True,-0.35,1.69,-4.07,True,1.28,1.69,-4.07,True,10.52,15.57,-4.07,True
v3,2026-04-24,600152,维科技术,76,不推送,56.0,False,post_close,2026-04-24 15:00:00,当日涨停附近；收在日内高位；站上20日线且不过热；人气排名明显上升；v3尾盘缩量强承接,近5日趋势未确认,2026-04-24,12.96,2026-06-01,23,-3.24,3.63,10.03,10.03,-1.16,True,10.03,10.03,-1.16,True,11.88,21.06,-1.16,True,16.44,21.06,-1.16,True,13.27,28.24,-1.16,True
v3,2026-04-24,600498,烽火通信,77,不推送,8.0,False,post_close,2026-04-24 15:00:00,温和放量；近5日趋势升温；站上20日线且不过热,当日转弱；收盘承接偏弱；人气排名明显回落,2026-04-24,52.26,2026-06-01,23,-9.01,-2.32,-1.26,3.29,-2.32,True,-1.26,3.29,-2.32,True,-1.45,3.29,-6.22,True,-7.02,3.29,-11.31,True,16.38,18.03,-11.31,True
v3,2026-04-24,300613,富瀚微,78,不推送,37.0,False,post_close,2026-04-24 15:00:00,当日涨停附近；收在日内高位；近5日强势延续；连续上榜确认；v2低分涨停修正,放量过猛；短线涨幅偏高；偏离20日线较大；v3尾盘版回避放量过猛,2026-04-24,56.08,2026-05-25,18,18.42,7.36,13.91,16.89,5.21,True,13.91,16.89,5.21,True,6.24,18.85,4.07,True,6.22,18.85,2.82,True,11.31,18.85,2.82,True
v3,2026-04-24,002192,融捷股份,79,普通观察,70.0,True,post_close,2026-04-24 15:00:00,当日涨停附近；收在日内高位；温和放量；站上20日线且不过热；v3尾盘缩量强承接,-,2026-04-24,86.28,2026-06-01,23,-5.52,3.19,4.8,9.86,2.45,True,4.8,9.86,2.45,True,15.08,15.08,0.85,True,28.86,33.29,0.85,True,13.0,33.29,0.85,True
v3,2026-04-24,002980,华盛昌,80,不推送,50.0,False,post_close,2026-04-24 15:00:00,当日强涨；收盘承接较强；温和放量；近5日趋势升温,偏离20日线较大,2026-04-24,82.29,2026-06-01,23,23.87,-3.17,-1.69,-0.44,-6.43,True,-1.69,-0.44,-6.43,True,-1.14,5.97,-6.43,True,-7.86,5.97,-9.14,True,4.58,6.94,-9.76,True
v3,2026-04-24,300073,当升科技,81,不推送,32.0,False,post_close,2026-04-24 15:00:00,收盘承接较强；温和放量；站上20日线且不过热,-,2026-04-24,60.25,2026-05-25,18,-4.4,3.2,3.92,7.29,3.15,True,3.92,7.29,3.15,True,7.83,8.43,1.1,True,8.13,9.05,1.1,True,1.78,9.05,0.41,True
v3,2026-04-24,300394,天孚通信,82,不推送,0.0,False,post_close,2026-04-24 15:00:00,温和放量；连续上榜确认；人气排名明显上升,当日转弱；收盘承接偏弱；近5日趋势未确认；仍在20日线下方,2026-04-24,323.87,2026-06-01,23,32.42,0.35,-0.5,2.82,-1.84,True,-0.5,2.82,-1.84,True,-3.95,2.82,-5.83,True,-2.38,3.92,-5.83,True,16.77,18.5,-5.83,True
v3,2026-04-24,603390,通达电气,83,不推送,46.0,False,post_close,2026-04-24 15:00:00,当日涨停附近；收在日内高位；近5日趋势升温；站上20日线且不过热；v2低分涨停修正,放量过猛；v3尾盘版回避放量过猛,2026-04-24,14.6,2026-06-01,23,-11.3,-3.01,-2.19,-0.75,-7.81,True,-2.19,-0.75,-7.81,True,-6.71,-0.75,-7.81,True,-6.51,-0.75,-8.97,True,-5.62,-0.75,-8.97,True
v3,2026-04-24,600770,综艺股份,84,不推送,58.0,False,post_close,2026-04-24 15:00:00,当日涨停附近；收在日内高位；近5日趋势升温；站上20日线且不过热；v2低分涨停修正,v3尾盘版回避放量过猛,2026-04-24,6.97,2026-06-01,23,-11.76,8.03,-0.14,10.04,-0.72,True,-0.14,10.04,-0.72,True,13.2,20.37,-5.02,True,20.23,20.37,-5.02,True,14.2,25.97,-5.02,True
v3,2026-04-24,600118,中国卫星,85,不推送,6.0,False,post_close,2026-04-24 15:00:00,温和放量；近5日趋势升温；站上20日线且不过热；持续霸榜,当日转弱；收盘承接偏弱；热度可能进入后段；人气排名明显回落；v3尾盘版回避高位长连榜,2026-04-24,96.3,2026-06-01,23,-20.46,-2.39,3.32,7.08,-3.35,True,3.32,7.08,-3.35,True,1.69,7.08,-3.35,True,11.21,14.21,-3.35,True,16.3,24.09,-3.35,True
v3,2026-04-24,000815,美利云,86,不推送,0.0,False,post_close,2026-04-24 15:00:00,连续上榜确认,当日转弱；收盘承接偏弱；近5日趋势未确认；仍在20日线下方,2026-04-24,19.17,2026-06-01,23,-15.39,-0.99,2.45,5.74,-3.08,True,2.45,5.74,-3.08,True,3.6,7.2,-3.08,True,9.13,9.13,-3.08,True,17.21,22.33,-3.08,True
v3,2026-04-24,603601,再升科技,87,不推送,0.0,False,post_close,2026-04-24 15:00:00,温和放量；持续霸榜,当日转弱；收盘承接偏弱；近5日趋势未确认；热度可能进入后段；v3尾盘版回避高位长连榜,2026-04-24,14.18,2026-06-01,23,34.41,-2.12,5.36,7.69,-2.12,True,5.36,7.69,-2.12,True,7.19,12.48,-2.12,True,17.98,22.99,-2.12,True,27.43,32.23,-2.12,True
v3,2026-04-24,002463,沪电股份,88,不推送,0.0,False,post_close,2026-04-24 15:00:00,温和放量；站上20日线且不过热；持续霸榜,当日转弱；收盘承接偏弱；热度可能进入后段；人气排名明显回落；v3尾盘版回避高位长连榜,2026-04-24,102.38,2026-06-01,23,19.66,1.1,2.02,3.91,0.31,True,2.02,3.91,0.31,True,-0.88,3.91,-3.74,True,1.87,4.51,-3.74,True,9.96,10.26,-3.74,True
v3,2026-04-24,688981,中芯国际,89,不推送,36.0,False,post_close,2026-04-24 15:00:00,当日上涨；放量仍可控；近5日趋势升温；站上20日线且不过热,-,2026-04-24,110.96,2026-06-01,23,19.36,2.06,5.06,6.07,1.48,True,5.06,6.07,1.48,True,1.36,6.07,-1.06,True,10.94,15.47,-1.06,True,9.82,15.47,-1.06,True
v3,2026-04-24,002594,比亚迪,90,不推送,8.0,False,post_close,2026-04-24 15:00:00,温和放量；连续上榜确认,当日转弱；近5日趋势未确认,2026-04-24,99.46,2026-06-01,23,-5.84,0.54,2.9,4.56,0.42,True,2.9,4.56,0.42,True,5.97,6.21,0.42,True,1.3,6.21,0.42,True,-0.86,6.21,-1.66,True
v3,2026-04-24,601869,长飞光纤,91,不推送,4.0,False,post_close,2026-04-24 15:00:00,温和放量；站上20日线且不过热；连续上榜确认,当日转弱；收盘承接偏弱；人气排名明显回落,2026-04-24,368.16,2026-06-01,23,0.93,2.67,2.54,7.02,1.61,True,2.54,7.02,1.61,True,0.64,7.02,-2.73,True,-1.93,7.02,-8.47,True,10.54,16.8,-8.47,True
v3,2026-04-24,300766,每日互动,92,不推送,0.0,False,post_close,2026-04-24 15:00:00,放量仍可控；站上20日线且不过热,当日转弱；收盘承接偏弱；近5日趋势未确认；v3尾盘版回避放量过猛,2026-04-24,37.4,2026-05-25,18,-27.65,-9.63,-16.44,-8.02,-17.11,True,-16.44,-8.02,-17.11,True,-20.48,-8.02,-22.73,True,-16.76,-8.02,-22.73,True,-16.18,-8.02,-22.73,True
v3,2026-04-24,002549,凯美特气,93,不推送,24.0,False,post_close,2026-04-24 15:00:00,当日上涨；放量仍可控；站上20日线且不过热,-,2026-04-24,19.98,2026-05-25,18,-10.91,-0.05,1.5,4.1,-0.5,True,1.5,4.1,-0.5,True,1.8,6.26,-0.5,True,2.05,6.26,-1.35,True,-5.71,6.26,-8.66,True
v3,2026-04-24,300015,爱尔眼科,94,不推送,14.0,False,post_close,2026-04-24 15:00:00,当日上涨；近5日趋势升温；站上20日线且不过热；连续上榜确认,放量过猛；人气排名明显回落；v3尾盘版回避放量过猛,2026-04-24,10.99,2026-05-25,18,-15.01,-1.18,-1.0,0.0,-2.46,True,-1.0,0.0,-2.46,True,-0.36,1.73,-2.46,True,-2.0,1.73,-3.18,True,-0.91,1.73,-5.1,True
v3,2026-04-24,600338,西藏珠峰,95,不推送,54.0,False,post_close,2026-04-24 15:00:00,当日涨停附近；收在日内高位；放量仍可控；站上20日线且不过热,-,2026-04-24,22.57,2026-06-01,23,-20.78,1.02,10.01,10.01,1.02,True,10.01,10.01,1.02,True,22.33,22.33,1.02,True,17.32,25.3,1.02,True,1.46,25.3,1.02,True
v3,2026-04-24,603618,杭电股份,96,不推送,9.0,False,post_close,2026-04-24 15:00:00,温和放量；近5日强势延续；站上20日线且不过热；连续上榜确认,当日转弱；收盘承接偏弱；短线涨幅偏高；人气排名明显回落,2026-04-24,30.56,2026-06-01,23,25.79,-1.67,-0.65,0.26,-5.5,True,-0.65,0.26,-5.5,True,-3.57,0.26,-9.16,True,1.73,1.73,-9.16,True,29.02,34.95,-9.16,True
v3,2026-04-24,000988,华工科技,97,不推送,0.0,False,post_close,2026-04-24 15:00:00,站上20日线且不过热；持续霸榜,当日转弱；近5日趋势未确认；热度可能进入后段；v3尾盘版回避高位长连榜,2026-04-24,115.32,2026-06-01,23,24.06,0.68,3.01,5.14,0.59,True,3.01,5.14,0.59,True,3.23,5.14,-0.82,True,8.56,12.24,-0.82,True,23.22,30.51,-0.82,True
v3,2026-04-24,688041,海光信息,98,不推送,40.0,False,post_close,2026-04-24 15:00:00,当日强涨；放量仍可控；近5日趋势升温；站上20日线且不过热,v3尾盘半板但封单不强,2026-04-24,285.0,2026-06-01,23,-3.38,5.26,3.95,7.02,2.91,True,3.95,7.02,2.91,True,-2.19,7.02,-4.89,True,20.85,24.74,-4.89,True,22.17,25.89,-4.89,True
v3,2026-04-24,600110,诺德股份,99,不推送,40.0,False,post_close,2026-04-24 15:00:00,当日上涨；收盘承接较强；温和放量；站上20日线且不过热；连续上榜确认,近5日趋势未确认；人气排名明显回落,2026-04-24,9.76,2026-06-01,23,26.74,-1.64,7.38,7.58,-2.66,True,7.38,7.58,-2.66,True,12.6,13.83,-2.66,True,17.32,17.73,-2.66,True,13.42,22.85,-2.66,True
v3,2026-04-24,600208,衢州发展,100,不推送,61.0,False,post_close,2026-04-24 15:00:00,当日涨停附近；收在日内高位；温和放量；近5日强势延续；v2低分涨停修正,短线涨幅偏高；偏离20日线较大,2026-04-24,4.73,2026-06-01,23,-36.36,1.69,-9.94,2.33,-9.94,True,-9.94,2.33,-9.94,True,-12.47,2.33,-13.95,True,-1.69,2.33,-13.95,True,12.05,15.43,-13.95,True
v3,2026-04-27,002580,圣阳股份,1,不推送,58.0,False,post_close,2026-04-27 15:00:00,人气Top3；当日上涨；温和放量；站上20日线且不过热；持续霸榜；人气排名明显上升,近5日趋势未确认；热度可能进入后段；v3尾盘版回避高位长连榜,2026-04-27,28.82,2026-06-01,22,-7.32,-1.28,2.36,3.4,-2.78,True,2.36,3.4,-2.78,True,-4.65,3.96,-6.28,True,3.78,8.22,-6.28,True,8.67,26.65,-6.28,True
v3,2026-04-27,600118,中国卫星,2,不推送,60.0,False,post_close,2026-04-27 15:00:00,人气Top3；当日上涨；近5日趋势升温；站上20日线且不过热；持续霸榜；人气排名明显上升,热度可能进入后段；v3尾盘版回避高位长连榜,2026-04-27,99.5,2026-06-01,22,-23.02,-1.51,-2.52,1.48,-3.39,True,-2.52,1.48,-3.39,True,3.32,4.32,-3.51,True,7.84,10.53,-3.51,True,1.31,20.1,-3.51,True
