strategy_date,training_date,audit_status,audit_scope,audit_result,lesson_type,lesson_note,rank,code,name,push_level,fast_level,fast_score,market_price_date,market_lag_days,market_source,observed_days,latest_return_pct,tail_next_open_pct,tail_next_close_pct,tail_next_max_gain_pct,return_1d_pct,return_3d_pct,return_5d_pct,open_buy_return_3d_pct,open_buy_return_5d_pct,max_gain_5d_pct,capture_type,snapshot_time,reasons,risks,strategy_version
2026-07-17,2026-07-10,次日已审,快策略候选,暂未强势,neutral,继续等待更多交易日或降低权重。,70,603567,珍宝岛,观察池,下个交易日主盯,58.6,2026-07-17,0,common_index_cache,2,2.32,-9.45,-4.64,-0.5,-4.64,,,,,,post_close,2026-07-17 15:00:00,当日涨停附近；收在日内高位；放量仍可控；近5日强势延续；站上20日线且不过热；弱市中个股相对抗跌；v4多头排列技术加分,短线涨幅偏高；后段人气股在偏弱环境里更谨慎；v4乖离率过大；v4远离短中期均线；v4放量冲高过热；涨停封板不可买,v4
2026-07-17,2026-07-10,次日已审,快策略候选,优先成功,priority_success,优先观察 后续最高表现达到 61.06%，保留这类命中特征。,78,001258,立新能源,观察池,优先观察,52.75,2026-07-17,0,common_index_cache,11,53.93,6.89,10.04,10.04,10.04,33.13,57.56,24.55,47.4,61.06,post_close,2026-07-17 15:00:00,当日涨停附近；收在日内高位；近5日趋势升温；站上20日线且不过热；弱市中个股相对抗跌,后段人气股在偏弱环境里更谨慎；v4乖离率过大；v4远离短中期均线；v4放量冲高过热；涨停封板不可买,v4
2026-07-17,2026-07-10,次日已审,快策略候选,优先走弱,priority_failed,优先观察 未兑现，复盘风险项：放量过猛；短线涨幅偏高；v4乖离率过大；v4远离短中期均线；v4放量冲高过热；涨停封板不可买,24,000676,智度股份,观察池,优先观察,53.94,2026-07-17,0,common_index_cache,9,-0.44,-4.24,-7.31,-1.61,-7.31,1.17,-5.41,5.65,-1.22,5.7,post_close,2026-07-17 15:00:00,人气Top50；当日涨停附近；收在日内高位；近5日强势延续；站上20日线且不过热；弱市中个股相对抗跌；v4多头排列技术加分,放量过猛；短线涨幅偏高；v4乖离率过大；v4远离短中期均线；v4放量冲高过热；涨停封板不可买,v4
2026-07-17,2026-07-10,次日已审,快策略候选,优先走弱,priority_failed,优先观察 未兑现，复盘风险项：后段人气股在偏弱环境里更谨慎；v4乖离率过大；v4远离短中期均线；v4放量冲高过热；涨停封板不可买,71,600310,广西能源,观察池,优先观察,52.75,2026-07-17,0,common_index_cache,2,-1.33,-4.22,7.33,9.11,7.33,,,,,,post_close,2026-07-17 15:00:00,当日涨停附近；收在日内高位；近5日趋势升温；站上20日线且不过热；弱市中个股相对抗跌,后段人气股在偏弱环境里更谨慎；v4乖离率过大；v4远离短中期均线；v4放量冲高过热；涨停封板不可买,v4
2026-07-17,2026-07-10,次日已审,快策略候选,暂未强势,neutral,继续等待更多交易日或降低权重。,94,600095,湘财股份,观察池,优先观察,52.75,2026-07-17,0,common_index_cache,2,3.34,2.3,4.95,8.4,4.95,,,,,,post_close,2026-07-17 15:00:00,当日涨停附近；收在日内高位；近5日趋势升温；站上20日线且不过热；弱市中个股相对抗跌,后段人气股在偏弱环境里更谨慎；v4乖离率过大；v4远离短中期均线；v4放量冲高过热；涨停封板不可买,v4
2026-07-17,2026-07-10,次日已审,快策略候选,暂未强势,neutral,继续等待更多交易日或降低权重。,37,600900,长江电力,不推送,备选观察,49.89,2026-07-17,0,common_index_cache,3,3.93,-0.86,3.54,3.54,3.54,3.93,,4.83,,,post_close,2026-07-17 15:00:00,人气Top50；收盘承接较强；温和放量；站上20日线且不过热；人气排名明显上升；弱市中个股相对抗跌；v4多头排列技术加分,当日转弱；近5日趋势未确认,v4
2026-07-17,2026-07-10,次日已审,快策略候选,暂未强势,neutral,继续等待更多交易日或降低权重。,49,920305,云创退,观察池,备选观察,46.39,2026-07-17,0,common_index_cache,3,-35.64,-29.7,-29.7,-29.7,-29.7,-35.64,,-8.45,,,post_close,2026-07-17 15:00:00,人气Top50；当日涨停附近；收在日内高位；温和放量；弱市中个股相对抗跌,短线涨幅过热；仍在20日线下方；v4乖离率过大；涨停封板不可买,v4
2026-07-17,2026-07-10,次日已审,快策略候选,暂未强势,neutral,继续等待更多交易日或降低权重。,97,300317,珈伟新能,观察池,只看不追,44.65,2026-07-17,0,common_index_cache,2,4.12,-3.39,12.59,13.56,12.59,,,,,,post_close,2026-07-17 15:00:00,当日涨停附近；收盘承接较强；近5日趋势升温；站上20日线且不过热；弱市中个股相对抗跌,放量过猛；后段人气股在偏弱环境里更谨慎；v4乖离率过大；v4远离短中期均线；v4放量冲高过热；涨停封板不可买,v4
2026-07-17,,次日已审,低层级强势反哺,普通/不推送走强,low_level_winner,不推送 后来走强，原因反哺：v4筹码集中加分、人气Top50、持续霸榜,27,603629,利通电子,不推送,未入快策略,,2026-07-17,0,common_index_cache,3,30.34,6.71,7.72,10.0,7.72,30.34,,22.15,,,post_close,2026-07-17 15:00:00,人气Top50；温和放量；持续霸榜；v4筹码集中加分,当日转弱；收盘承接偏弱；近5日趋势未确认；仍在20日线下方；热度可能进入后段；弱市先收缩执行；弱市里的长连榜样本优先降权；市场健康度不足，收缩推送；市场健康度偏弱；v4跌破短均线；v4趋势未转强且热度偏后；v4获利盘结构偏弱；v4主力资金强净流出,v4
2026-07-17,,次日已审,低层级强势反哺,普通/不推送走强,low_level_winner,不推送 后来走强，原因反哺：v4筹码集中加分、人气Top50、人气排名明显上升,42,600396,华电辽能,不推送,未入快策略,,2026-07-17,0,common_index_cache,3,28.07,-3.52,10.04,10.04,10.04,28.07,,32.74,,,post_close,2026-07-17 15:00:00,人气Top50；温和放量；连续上榜确认；人气排名明显上升；v4筹码集中加分,当日转弱；收盘承接偏弱；近5日趋势未确认；仍在20日线下方；弱市先收缩执行；v4长上影承接转弱；v4跌破短均线；v4获利盘结构偏弱；v4主力资金强净流出,v4
2026-07-17,,次日已审,低层级强势反哺,普通/不推送走强,low_level_winner,不推送 后来走强，原因反哺：v4筹码集中加分、持续霸榜、温和放量,81,000636,风华高科,不推送,未入快策略,,2026-07-17,0,common_index_cache,14,25.25,0.0,-9.99,1.65,-9.99,-11.24,-13.56,-11.24,-13.56,1.65,post_close,2026-07-17 15:00:00,温和放量；持续霸榜；v4筹码集中加分,当日转弱；收盘承接偏弱；近5日趋势未确认；仍在20日线下方；热度可能进入后段；人气排名明显回落；弱市先收缩执行；后段人气股在偏弱环境里更谨慎；弱市里的长连榜样本优先降权；市场健康度不足，收缩推送；市场健康度偏弱；v4跌破短均线；v4趋势未转强且热度偏后；v4获利盘结构偏弱；v4主力资金强净流出,v4
2026-07-17,,次日已审,低层级强势反哺,普通/不推送走强,low_level_winner,不推送 后来走强，原因反哺：v4事件催化加分（回购/业绩预增）、v4筹码集中加分、人气Top50,21,688008,澜起科技,不推送,未入快策略,,2026-07-17,0,common_index_cache,3,21.46,6.21,3.45,7.84,3.45,21.46,,14.36,,,post_close,2026-07-17 15:00:00,人气Top50；温和放量；连续上榜确认；v4筹码集中加分；v4事件催化加分（回购/业绩预增）,当日转弱；收盘承接偏弱；近5日趋势未确认；仍在20日线下方；弱市先收缩执行；市场健康度不足，收缩推送；市场健康度偏弱；v4跌破短均线；v4趋势未转强且热度偏后；v4获利盘结构偏弱；v4主力资金强净流出,v4
2026-07-17,,次日已审,低层级强势反哺,普通/不推送走强,low_level_winner,不推送 后来走强，原因反哺：v4主力资金净流入、v4筹码集中加分、人气Top50,28,601991,大唐发电,不推送,未入快策略,,2026-07-17,0,common_index_cache,3,19.83,-2.07,10.0,10.0,10.0,19.83,,22.36,,,post_close,2026-07-17 15:00:00,人气Top50；温和放量；持续霸榜；人气排名明显上升；v4筹码集中加分；v4主力资金净流入,近5日趋势未确认；仍在20日线下方；热度可能进入后段；上影线偏长；弱市先收缩执行；弱市里的长连榜样本优先降权；v4长上影承接转弱；v4正涨但收盘承接一般；v4趋势未转强且热度偏后；v4获利盘结构偏弱,v4
2026-07-17,,次日已审,低层级强势反哺,普通/不推送走强,low_level_winner,不推送 后来走强，原因反哺：v4主力资金净流入、v4筹码集中加分、人气Top50,44,603823,百合花,不推送,未入快策略,,2026-07-17,0,common_index_cache,3,16.74,-2.42,10.0,10.0,10.0,16.74,,19.64,,,post_close,2026-07-17 15:00:00,人气Top50；温和放量；近5日趋势升温；站上20日线且不过热；连续上榜确认；v4筹码集中加分；v4主力资金净流入,收盘承接偏弱；上影线偏长；弱市先收缩执行；v4短线偏离MA5过多；v4长上影承接转弱；v4正涨但收盘承接一般；v4获利盘结构偏弱,v4
2026-07-17,,次日已审,低层级强势反哺,普通/不推送走强,low_level_winner,不推送 后来走强，原因反哺：v4筹码集中加分、人气Top20、人气排名明显上升,19,603019,中科曙光,不推送,未入快策略,,2026-07-17,0,common_index_cache,3,16.22,3.38,3.58,9.18,3.58,16.22,,12.43,,,post_close,2026-07-17 15:00:00,人气Top20；温和放量；持续霸榜；人气排名明显上升；v4筹码集中加分,当日转弱；收盘承接偏弱；近5日趋势未确认；仍在20日线下方；热度可能进入后段；弱市先收缩执行；弱市里的长连榜样本优先降权；市场健康度不足，收缩推送；市场健康度偏弱；v4跌破短均线；v4获利盘结构偏弱；v4主力资金强净流出,v4
2026-07-17,,次日已审,低层级强势反哺,普通/不推送走强,low_level_winner,不推送 后来走强，原因反哺：v4多头排列技术加分、v4筹码集中加分、v4龙虎榜活跃,2,600664,哈药股份,不推送,未入快策略,,2026-07-17,0,common_index_cache,3,12.2,-9.94,-0.38,4.5,-0.38,12.2,,24.58,,,post_close,2026-07-17 15:00:00,人气Top3；当日强涨；收盘承接较强；连续上榜确认；弱市中个股相对抗跌；v4多头排列技术加分；v4筹码集中加分；v4龙虎榜活跃,放量过猛；短线涨幅过热；远离20日线过多；Top3高热度拥挤，次日兑现风险；v4乖离率过大；v4远离短中期均线；v4放量冲高过热；v4获利盘结构偏弱；v4主力资金强净流出；v4事件谨慎扣分（异常波动）,v4
2026-07-17,,次日已审,低层级强势反哺,普通/不推送走强,low_level_winner,不推送 后来走强，原因反哺：v4筹码集中加分、人气Top20、持续霸榜,15,000977,浪潮信息,不推送,未入快策略,,2026-07-17,0,common_index_cache,14,-0.79,5.97,5.03,10.0,5.03,16.89,10.22,10.3,4.01,24.51,post_close,2026-07-17 15:00:00,人气Top20；温和放量；站上20日线且不过热；持续霸榜；v4筹码集中加分,当日转弱；收盘承接偏弱；近5日趋势未确认；热度可能进入后段；弱市先收缩执行；弱市里的长连榜样本优先降权；市场健康度不足，收缩推送；市场健康度偏弱；v4跌破短均线；v4获利盘结构偏弱；v4主力资金强净流出,v4
2026-07-17,,次日已审,低层级强势反哺,普通/不推送走强,low_level_winner,不推送 后来走强，原因反哺：v4筹码集中加分、人气排名明显上升,74,688981,中芯国际,不推送,未入快策略,,2026-07-17,0,common_index_cache,7,-2.27,3.66,2.95,5.43,2.95,11.23,2.75,7.3,-0.88,15.38,post_close,2026-07-17 15:00:00,人气排名明显上升；v4筹码集中加分,当日转弱；收盘承接偏弱；量能不足；近5日趋势未确认；仍在20日线下方；弱市先收缩执行；后段人气股在偏弱环境里更谨慎；市场健康度不足，收缩推送；市场健康度偏弱；v4跌破短均线；v4获利盘结构偏弱；v4主力资金强净流出,v4
2026-07-17,,次日已审,低层级强势反哺,普通/不推送走强,low_level_winner,不推送 后来走强，原因反哺：v4筹码集中加分、人气Top3、人气排名明显上升,3,300308,中际旭创,不推送,未入快策略,,2026-07-17,0,common_index_cache,13,-3.24,5.0,2.51,8.0,2.51,8.3,6.85,3.15,1.76,16.28,post_close,2026-07-17 15:00:00,人气Top3；温和放量；持续霸榜；人气排名明显上升；v4筹码集中加分,当日转弱；收盘承接偏弱；近5日趋势未确认；仍在20日线下方；热度可能进入后段；弱市先收缩执行；弱市里的长连榜样本优先降权；市场健康度不足，收缩推送；市场健康度偏弱；Top3高热度拥挤，次日兑现风险；v4跌破短均线；v4获利盘结构偏弱；v4主力资金强净流出,v4
2026-07-17,,次日已审,低层级强势反哺,普通/不推送走强,low_level_winner,不推送 后来走强，原因反哺：v4主力资金强净流入、v4多头排列技术加分、v4沿短均线抬升,20,002396,星网锐捷,不推送,已入快策略,,2026-07-17,0,common_index_cache,3,15.49,0.17,-4.04,5.81,-4.04,15.49,,15.3,,,post_close,2026-07-17 15:00:00,人气Top20；当日上涨；温和放量；近5日趋势升温；站上20日线且不过热；持续霸榜；人气排名明显上升；v4多头排列技术加分；v4沿短均线抬升；v4筹码集中加分；v4主力资金强净流入；v4龙虎榜提示关注,热度可能进入后段；弱市先收缩执行；弱市里的长连榜样本优先降权；v4短线偏离MA5过多；v4远离短中期均线；v4获利盘结构偏弱,v4
2026-07-17,,次日已审,低层级强势反哺,普通/不推送走强,low_level_winner,不推送 后来走强，原因反哺：v4筹码集中加分、人气Top10、持续霸榜,8,000938,紫光股份,不推送,已入快策略,,2026-07-17,0,common_index_cache,14,8.0,9.88,7.29,9.99,7.29,27.81,17.99,16.32,7.38,30.37,post_close,2026-07-17 15:00:00,人气Top10；温和放量；站上20日线且不过热；持续霸榜；v4筹码集中加分,当日转弱；收盘承接偏弱；近5日趋势未确认；热度可能进入后段；弱市先收缩执行；弱市里的长连榜样本优先降权；市场健康度不足，收缩推送；市场健康度偏弱；v4跌破短均线；v4获利盘结构偏弱；v4主力资金强净流出,v4
2026-07-17,,次日已审,低层级强势反哺,普通/不推送走强,low_level_winner,不推送 后来走强，原因反哺：v4主力资金净流入、v4多头排列技术加分、v4筹码集中加分,51,300164,通源石油,不推送,已入快策略,,2026-07-17,0,common_index_cache,14,2.77,4.96,16.41,19.18,16.41,15.65,13.93,10.18,8.55,28.63,post_close,2026-07-17 15:00:00,当日上涨；收盘承接较强；温和放量；近5日趋势升温；站上20日线且不过热；弱市中个股相对抗跌；v4多头排列技术加分；v4筹码集中加分；v4主力资金净流入；v4龙虎榜活跃,后段人气股在偏弱环境里更谨慎；v4远离短中期均线；v4获利盘结构偏弱,v4
2026-07-16,2026-07-09,次日已审,快策略候选,优先成功,priority_success,下个交易日主盯 后续最高表现达到 21.33%，保留这类命中特征。,32,002396,星网锐捷,不推送,下个交易日主盯,100.74,2026-07-16,0,common_index_cache,4,21.33,-2.07,5.05,10.0,5.05,10.87,,13.22,,,post_close,2026-07-16 15:00:00,人气Top50；当日上涨；温和放量；站上20日线且不过热；连续上榜确认；人气排名明显上升；v4多头排列技术加分；v4靠近MA10承接,近5日趋势未确认；弱市先收缩执行,v4
